Orthogroup	Wisteria	Phaseolus
OG0013166	TRINITY_DN42452_c0_g1_i1.p1, SPADES.k25.NODE_99934_length_665_cov_8.556250_g40971_i0.p1	SPADES.k55.NODE_21391_length_1352_cov_61.077872_g12764_i0.p1
OG0013167	TransABySS.k45.R604387.p1	SOAP.k25.scaffold6042.p1
OG0013168	TransABySS.k65.S470136.p1	SPADES.k25.NODE_43372_length_782_cov_52.495376_g21423_i0.p1
OG0013169	TransABySS.k55.S568204.p1	TRINITY_DN6924_c0_g1_i2.p1
OG0013170	TRINITY_DN22153_c0_g1_i2.p1	Velvet.k55.NODE_73884_length_376_cov_80.287231.p1
OG0013171	TransABySS.k55.S586941.p1	TRINITY_DN22127_c0_g1_i3.p1
OG0013172	SPADES.k25.NODE_8599_length_3499_cov_101.160334_g1446_i2.p1	TRINITY_DN7558_c0_g1_i19.p1
OG0013173	SOAP.k45.C589668.p1	TRINITY_DN3659_c0_g1_i1.p1
OG0013174	TransABySS.k55.J504221.p1	TRINITY_DN3852_c0_g1_i2.p1
OG0013175	TransABySS.k25.S1230087.p1	SPADES.k65.NODE_30920_length_835_cov_61.696104_g7497_i1.p1
OG0013176	TRINITY_DN413_c1_g1_i6.p1	TransABySS.k25.J360855.p1
OG0013177	TRINITY_DN4895_c0_g2_i8.p1, SPADES.k65.NODE_8167_length_3467_cov_59.584362_g2719_i1.p1	SPADES.k25.NODE_17044_length_1786_cov_33.901193_g8939_i0.p3
OG0013178	TransABySS.k35.J804916.p1	SPADES.k35.NODE_32180_length_1058_cov_62.987292_g16624_i0.p1
OG0013179	SPADES.k25.NODE_5531_length_3960_cov_106.302160_g1402_i1.p1, SPADES.k25.NODE_8071_length_3565_cov_91.093503_g1402_i2.p1	SPADES.k25.NODE_1738_length_3824_cov_81.268755_g890_i1.p1
OG0013181	TRINITY_DN16066_c0_g1_i1.p1	SOAP.k25.scaffold10139.p1
OG0013182	SOAP.k65.C334375.p1	Velvet.k65.NODE_90517_length_780_cov_58.775642.p1
OG0013183	TransABySS.k25.S476782.p1	TRINITY_DN17780_c1_g1_i2.p1
OG0013184	SPADES.k25.NODE_57835_length_1416_cov_110.009346_g19982_i0.p1	TransABySS.k25.S365851.p1
OG0013185	TRINITY_DN3457_c0_g1_i35.p1	TRINITY_DN2180_c0_g1_i2.p1
OG0013186	SPADES.k25.NODE_78707_length_1012_cov_8.439716_g28414_i0.p1	Velvet.k55.NODE_350730_length_1316_cov_44.044834.p1
OG0013187	TRINITY_DN9104_c0_g1_i6.p1	TransABySS.k25.R368243.p1
OG0013188	TransABySS.k25.R1181520.p1	TransABySS.k55.R191902.p1
OG0013189	SPADES.k25.NODE_1443_length_5398_cov_99.271171_g128_i2.p1	TRINITY_DN13105_c0_g1_i3.p1
OG0013190	TransABySS.k55.S573545.p1	TRINITY_DN6206_c0_g1_i13.p1
OG0013191	TransABySS.k35.R794460.p1	TRINITY_DN28255_c0_g1_i1.p1
OG0013192	TransABySS.k25.R1195928.p1	TRINITY_DN10696_c0_g1_i1.p1
OG0013193	SPADES.k25.NODE_73662_length_1102_cov_97.027855_g19188_i1.p1	TRINITY_DN425_c0_g1_i3.p1
OG0013194	TransABySS.k45.R620080.p1	SPADES.k25.NODE_3045_length_3307_cov_95.083181_g1735_i0.p1
OG0013195	SPADES.k25.NODE_75709_length_1063_cov_8.575145_g27051_i0.p1	TRINITY_DN32700_c0_g1_i2.p1
OG0013196	SOAP.k35.C790099.p1	TRINITY_DN12351_c0_g1_i4.p1
OG0013197	SOAP.k55.C510051.p1	TransABySS.k25.S389617.p1
OG0013198	TransABySS.k25.R1203272.p1	TRINITY_DN21986_c0_g1_i2.p1
OG0013199	TRINITY_DN14393_c0_g1_i7.p1	TRINITY_DN20781_c0_g1_i1.p1
OG0013200	SPADES.k65.NODE_25459_length_2205_cov_63.897196_g3261_i6.p1	TransABySS.k25.J359135.p1
OG0013201	SOAP.k45.C602508.p1	TRINITY_DN28983_c0_g1_i1.p1, SPADES.k25.NODE_32583_length_1121_cov_39.384124_g15912_i0.p1
OG0013202	SPADES.k35.NODE_31084_length_2216_cov_91.482348_g8272_i1.p1	SPADES.k35.NODE_10793_length_2150_cov_79.694563_g4673_i2.p1
OG0013203	TransABySS.k25.R1196347.p1	SPADES.k55.NODE_6968_length_2409_cov_63.915888_g4538_i0.p1, TRINITY_DN22183_c2_g1_i2.p1
OG0013204	TransABySS.k25.R1194806.p1	TRINITY_DN21894_c0_g1_i1.p1
OG0013205	SPADES.k35.NODE_34149_length_2105_cov_64.881643_g11904_i1.p1	TRINITY_DN6841_c0_g1_i5.p1
OG0013206	TransABySS.k25.R1172776.p1	TRINITY_DN31536_c0_g1_i29.p1
OG0013207	TRINITY_DN1981_c0_g1_i13.p1	SPADES.k55.NODE_2014_length_3521_cov_57.595211_g1242_i1.p1
OG0013208	TransABySS.k55.J519321.p1	TRINITY_DN5985_c0_g1_i6.p1
OG0013209	SPADES.k45.NODE_30592_length_2188_cov_62.878208_g12147_i0.p1	TRINITY_DN10466_c0_g2_i4.p2
OG0013210	TransABySS.k25.J1178007.p1	SPADES.k25.NODE_24316_length_1435_cov_94.400000_g10557_i1.p1
OG0013211	TRINITY_DN1259_c0_g2_i3.p1	TRINITY_DN553_c0_g1_i8.p1
OG0013213	TransABySS.k35.S867733.p1	TRINITY_DN6090_c0_g1_i3.p1
OG0013214	TransABySS.k55.R497079.p1	TRINITY_DN276_c0_g1_i10.p1, TRINITY_DN276_c0_g1_i11.p1
OG0013215	TransABySS.k25.R1178426.p1	TRINITY_DN276_c0_g1_i11.p2
OG0013216	SPADES.k25.NODE_74989_length_1076_cov_77.853473_g2150_i3.p1	TRINITY_DN39804_c0_g1_i1.p1
OG0013219	SOAP.k55.C477249.p1	TRINITY_DN10606_c0_g1_i1.p1
OG0013220	TransABySS.k55.J521833.p1	SPADES.k25.NODE_22491_length_1516_cov_97.136150_g5727_i2.p1
OG0013221	TransABySS.k55.J493977.p1	SPADES.k25.NODE_10734_length_2206_cov_96.290692_g5850_i0.p1
OG0013222	TRINITY_DN2631_c0_g1_i28.p1	SPADES.k65.NODE_4735_length_2680_cov_46.511281_g2963_i1.p1
OG0013223	TRINITY_DN1100_c1_g1_i8.p1	TransABySS.k25.R369201.p1
OG0013224	TRINITY_DN40143_c0_g1_i16.p1	SOAP.k35.C271619.p1
OG0013225	SOAP.k25.C1263146.p1	TRINITY_DN167_c0_g1_i12.p1
OG0013226	SPADES.k25.NODE_14473_length_2958_cov_77.402659_g5710_i0.p1	TRINITY_DN4771_c0_g1_i3.p1
OG0013227	TransABySS.k35.R788801.p1	SOAP.k25.scaffold8624.p1
OG0013228	TransABySS.k35.J793289.p1	TransABySS.k35.J255022.p1
OG0013230	TRINITY_DN9180_c0_g1_i1.p1	TRINITY_DN6556_c0_g1_i2.p1
OG0013231	SPADES.k55.NODE_79790_length_752_cov_52.671449_g32833_i0.p1	TransABySS.k25.S247153.p1
OG0013232	TRINITY_DN16472_c0_g1_i1.p1	SPADES.k35.NODE_30701_length_1111_cov_64.537175_g15932_i0.p1
OG0013233	TransABySS.k65.S234110.p1	TRINITY_DN15248_c0_g1_i1.p1
OG0013234	TransABySS.k45.R606763.p1	SPADES.k55.NODE_42269_length_525_cov_13.527660_g26686_i0.p1
OG0013235	SOAP.k25.C1269938.p1	SPADES.k25.NODE_41982_length_823_cov_41.045113_g20613_i0.p1
OG0013236	TransABySS.k25.R1174900.p1	TransABySS.k25.R366194.p1
OG0013237	TransABySS.k35.R791099.p1	TransABySS.k25.S369027.p1
OG0013238	TransABySS.k65.R420635.p1	SOAP.k25.C562550.p1
OG0013239	SPADES.k25.NODE_2280_length_4877_cov_114.433017_g268_i1.p2	SPADES.k25.NODE_30000_length_1210_cov_45.707173_g14739_i0.p1
OG0013240	TransABySS.k45.R644529.p1	TRINITY_DN21825_c0_g2_i2.p1
OG0013241	TRINITY_DN14907_c0_g1_i2.p1	TRINITY_DN15933_c0_g1_i1.p1
OG0013242	TransABySS.k25.S1184272.p1	SOAP.k45.scaffold2292.p1
OG0013243	TransABySS.k25.J1204877.p1	TRINITY_DN29844_c0_g1_i2.p1
OG0013244	TransABySS.k45.S605604.p1	SPADES.k65.NODE_27448_length_988_cov_65.516793_g3344_i1.p1
OG0013246	TransABySS.k35.R787457.p1	TRINITY_DN21389_c0_g2_i3.p1
OG0013247	TransABySS.k25.S1227754.p1	TRINITY_DN31950_c0_g1_i2.p1
OG0013248	TRINITY_DN35738_c0_g2_i1.p1	SOAP.k45.C173456.p1
OG0013249	TransABySS.k25.J1171602.p1	SPADES.k25.NODE_24243_length_1438_cov_98.758669_g12101_i1.p1
OG0013250	SOAP.k25.C1221132.p1	TransABySS.k25.J365882.p1
OG0013251	SOAP.k35.scaffold30852.p1	TRINITY_DN364_c0_g1_i1.p1
OG0013252	TRINITY_DN716_c0_g1_i11.p1	TRINITY_DN3375_c1_g1_i4.p2
OG0013253	TransABySS.k55.R491950.p2	TRINITY_DN18015_c0_g1_i3.p1
OG0013254	TransABySS.k45.R617028.p1	TRINITY_DN32966_c0_g1_i1.p1
OG0013255	SPADES.k45.NODE_18529_length_2770_cov_85.334312_g5396_i3.p1	SPADES.k35.NODE_5921_length_2672_cov_86.392871_g3590_i0.p1
OG0013256	TransABySS.k25.R1183238.p1	TRINITY_DN14522_c0_g1_i3.p1
OG0013257	TransABySS.k55.J524107.p1	SOAP.k55.C136006.p1
OG0013258	SPADES.k25.NODE_110452_length_516_cov_126.995927_g49445_i0.p1	TransABySS.k25.S240027.p1
OG0013259	SOAP.k55.C499681.p1	TRINITY_DN23123_c0_g1_i2.p1
OG0013261	SOAP.k25.C1275304.p1	TransABySS.k45.S218375.p1
OG0013262	TransABySS.k65.J404957.p1	SOAP.k65.C99032.p1, TRINITY_DN2168_c0_g1_i3.p1
OG0013263	SOAP.k35.scaffold25549.p1	SOAP.k55.C130533.p1
OG0013264	SOAP.k55.C514161.p1	TransABySS.k65.J182766.p1
OG0013265	TRINITY_DN10733_c0_g1_i1.p1	TransABySS.k25.R371749.p1
OG0013266	TransABySS.k25.J1165243.p1, SOAP.k35.scaffold15661.p1, SPADES.k25.NODE_82598_length_945_cov_64.302174_g4100_i6.p1	SPADES.k55.NODE_18905_length_1486_cov_75.965758_g8911_i2.p1
OG0013268	TransABySS.k65.R405186.p1	TRINITY_DN6977_c0_g1_i2.p1
OG0013269	SPADES.k45.NODE_32285_length_2124_cov_79.795094_g7533_i2.p1	TRINITY_DN17670_c0_g1_i2.p1
OG0013270	TRINITY_DN6510_c0_g1_i18.p1	TRINITY_DN21006_c0_g1_i6.p1
OG0013271	TransABySS.k25.J1192899.p1	SOAP.k55.C134414.p1
OG0013272	TransABySS.k25.R1175865.p1	TRINITY_DN1408_c0_g1_i13.p1
OG0013273	TransABySS.k25.R1171182.p1	TransABySS.k25.R363757.p1
OG0013275	TRINITY_DN1606_c0_g1_i10.p1	TransABySS.k45.J219034.p1
OG0013276	TRINITY_DN27772_c0_g1_i20.p1	TransABySS.k25.S370658.p1
OG0013277	SOAP.k35.C759417.p1	TRINITY_DN39286_c0_g1_i3.p1
OG0013279	TransABySS.k55.S582908.p1	SPADES.k35.NODE_6730_length_2561_cov_77.185669_g4058_i0.p1
OG0013280	SPADES.k25.NODE_22643_length_2485_cov_104.323171_g7834_i1.p1	TransABySS.k35.R264046.p1
OG0013281	TransABySS.k45.R612618.p1	TRINITY_DN34473_c0_g1_i2.p1
OG0013282	TransABySS.k25.S1182343.p1	SOAP.k65.C94072.p1
OG0013284	TransABySS.k35.R797102.p1	TRINITY_DN6321_c1_g1_i3.p1
OG0013285	TRINITY_DN9210_c0_g1_i4.p1	Velvet.k55.NODE_93552_length_882_cov_67.802719.p1
OG0013286	TRINITY_DN13361_c0_g2_i1.p1, TransABySS.k35.R780101.p1	SOAP.k45.C201607.p1
OG0013287	TRINITY_DN6895_c0_g1_i8.p1	TRINITY_DN6396_c0_g2_i1.p1
OG0013288	TRINITY_DN28951_c0_g1_i29.p1	TRINITY_DN1847_c0_g1_i18.p1
OG0013290	TransABySS.k25.S1180412.p1	SOAP.k35.C253260.p1
OG0013291	TRINITY_DN10063_c0_g1_i2.p1	SOAP.k45.C188132.p1
OG0013292	TransABySS.k35.S879636.p1	TRINITY_DN25647_c0_g1_i1.p1
OG0013293	TRINITY_DN778_c3_g1_i1.p1	TransABySS.k65.S198951.p1
OG0013294	TransABySS.k55.S333541.p1	TransABySS.k45.R216047.p1
OG0013295	TRINITY_DN376_c0_g1_i14.p1	SPADES.k55.NODE_44338_length_480_cov_36.362353_g28723_i0.p1
OG0013296	SOAP.k25.C1277794.p1	SPADES.k35.NODE_1697_length_3781_cov_68.735184_g1057_i0.p1
OG0013297	TRINITY_DN18835_c0_g1_i1.p1	Velvet.k45.NODE_1313_length_778_cov_45.249359.p1
OG0013298	SPADES.k35.NODE_78178_length_968_cov_74.218650_g8136_i2.p1	SPADES.k65.NODE_29083_length_912_cov_52.138135_g12862_i1.p1
OG0013299	SOAP.k55.C519077.p1	SPADES.k45.NODE_2358_length_3490_cov_67.988099_g1435_i0.p1
OG0013300	TRINITY_DN140_c0_g1_i4.p2, TRINITY_DN140_c0_g1_i1.p1	Velvet.k65.NODE_181738_length_553_cov_48.547920.p1
OG0013301	TRINITY_DN4215_c2_g2_i10.p1	TransABySS.k25.R357747.p1
OG0013302	SOAP.k55.C508459.p1	SPADES.k25.NODE_14973_length_1902_cov_90.137453_g7949_i0.p1
OG0013303	SOAP.k55.scaffold27662.p1	TRINITY_DN22566_c0_g1_i2.p1
OG0013304	TransABySS.k25.R1161002.p1	TRINITY_DN1134_c0_g1_i6.p1
OG0013305	TransABySS.k65.S413414.p1	TransABySS.k25.R368213.p1
OG0013306	TransABySS.k55.R493173.p1	TRINITY_DN1591_c0_g1_i20.p2
OG0013307	TransABySS.k35.R780649.p1	TRINITY_DN2196_c0_g1_i2.p1
OG0013308	SOAP.k35.C778171.p1	TransABySS.k55.S221586.p1
OG0013310	SOAP.k55.C517391.p1	TransABySS.k55.R195049.p1
OG0013311	TransABySS.k35.S874610.p1	TRINITY_DN41583_c0_g1_i1.p1
OG0013312	SPADES.k25.NODE_27139_length_2291_cov_130.622242_g7911_i1.p1	TransABySS.k35.S154433.p1
OG0013313	TransABySS.k25.R1190299.p1	TransABySS.k65.J185564.p1
OG0013314	SOAP.k55.scaffold20765.p1	SPADES.k55.NODE_28626_length_1026_cov_40.687951_g16545_i0.p1
OG0013315	SPADES.k25.NODE_9091_length_3443_cov_81.235225_g3741_i0.p1	SPADES.k25.NODE_16321_length_1823_cov_130.943826_g8610_i0.p1
OG0013316	TransABySS.k25.S210511.p1	TRINITY_DN25123_c0_g1_i1.p1
OG0013317	TransABySS.k35.S825133.p1	SPADES.k35.NODE_29352_length_1160_cov_25.567111_g15296_i0.p1
OG0013319	TransABySS.k25.R1174185.p1	TRINITY_DN9568_c0_g1_i4.p1
OG0013320	TRINITY_DN744_c3_g1_i2.p1	SOAP.k45.scaffold6917.p1
OG0013321	SPADES.k25.NODE_31089_length_2144_cov_16.543653_g11209_i0.p1	SPADES.k65.NODE_9792_length_2039_cov_29.388045_g6573_i0.p2, TRINITY_DN28638_c0_g1_i2.p1
OG0013322	TransABySS.k25.S1237299.p1	Velvet.k55.NODE_32680_length_957_cov_62.291534.p1
OG0013323	TRINITY_DN5226_c0_g1_i32.p1	TransABySS.k25.R370221.p1
OG0013324	SOAP.k65.C349107.p1	TRINITY_DN29434_c0_g3_i1.p1
OG0013325	TransABySS.k35.R789561.p1	SPADES.k25.NODE_18512_length_1708_cov_90.276887_g9642_i0.p1
OG0013326	SPADES.k25.NODE_42864_length_1784_cov_23.703240_g15033_i0.p1	SPADES.k45.NODE_19170_length_1551_cov_50.652722_g11028_i0.p1
OG0013327	TRINITY_DN21631_c0_g1_i1.p1	TRINITY_DN8145_c0_g1_i2.p1
OG0013329	SOAP.k25.scaffold26599.p1	TRINITY_DN7530_c0_g1_i1.p1
OG0013330	TransABySS.k55.S580626.p1	TRINITY_DN2140_c1_g3_i3.p1
OG0013331	TransABySS.k25.R1170777.p1	TRINITY_DN1798_c0_g1_i1.p1
OG0013332	TRINITY_DN11761_c0_g1_i4.p1	TransABySS.k25.R361400.p1
OG0013334	TransABySS.k45.J640584.p1	SOAP.k45.C166072.p2
OG0013335	SPADES.k25.NODE_3685_length_4392_cov_102.395695_g1614_i0.p1	SOAP.k55.C142590.p1
OG0013336	TransABySS.k35.S788400.p1	TRINITY_DN11952_c0_g1_i1.p1
OG0013337	SOAP.k65.C352707.p1	TRINITY_DN39059_c0_g1_i7.p1
OG0013338	TransABySS.k55.S530515.p1	TRINITY_DN7533_c0_g1_i3.p1
OG0013339	TransABySS.k65.S440234.p1	SOAP.k65.C84252.p1
OG0013340	TransABySS.k25.J1203278.p1	TRINITY_DN16218_c0_g2_i1.p1
OG0013341	TRINITY_DN6566_c0_g1_i4.p1	SOAP.k45.C205729.p1
OG0013342	SPADES.k25.NODE_16718_length_2805_cov_73.007194_g6495_i0.p1	TransABySS.k55.S198838.p1
OG0013343	TRINITY_DN7330_c0_g1_i11.p1	TRINITY_DN12943_c0_g1_i3.p1
OG0013344	SOAP.k25.C1229488.p1	TransABySS.k25.S380912.p1
OG0013346	TRINITY_DN12431_c0_g1_i1.p1	TransABySS.k35.J260757.p1
OG0013347	TransABySS.k35.R787104.p1	SPADES.k25.NODE_8202_length_2441_cov_90.027318_g4518_i0.p1
OG0013348	SOAP.k65.C341771.p1	SOAP.k45.C196657.p1
OG0013349	TransABySS.k25.R1163600.p1	SOAP.k65.C86104.p1
OG0013350	SOAP.k25.scaffold15574.p2	TransABySS.k25.R366140.p1
OG0013351	TransABySS.k45.J623184.p1, TRINITY_DN2255_c0_g1_i10.p1	TRINITY_DN5548_c0_g2_i8.p2
OG0013352	SOAP.k35.scaffold4307.p1	TRINITY_DN14361_c0_g2_i7.p1
OG0013353	TransABySS.k55.R488762.p1	TRINITY_DN42919_c0_g1_i1.p1
OG0013354	SPADES.k25.NODE_35860_length_1984_cov_59.087289_g9363_i1.p1	TRINITY_DN915_c0_g1_i2.p1
OG0013355	TRINITY_DN4142_c0_g1_i4.p1	TransABySS.k65.S32945.p1
OG0013357	TransABySS.k35.S781303.p1	TRINITY_DN6496_c0_g1_i2.p1
OG0013358	SPADES.k25.NODE_86673_length_875_cov_94.798824_g26467_i1.p1	SOAP.k35.C254750.p1
OG0013359	TRINITY_DN4003_c0_g1_i13.p1	TRINITY_DN13383_c0_g1_i5.p1
OG0013360	TransABySS.k45.R607986.p1	SOAP.k65.scaffold1933.p1
OG0013361	TRINITY_DN6196_c0_g1_i12.p1	TransABySS.k25.S370274.p1
OG0013362	TransABySS.k25.R1172914.p1	TRINITY_DN4818_c0_g1_i7.p1
OG0013363	TransABySS.k45.R616966.p1	TRINITY_DN6263_c0_g1_i3.p1
OG0013366	SPADES.k45.NODE_55200_length_1424_cov_21.710660_g19750_i0.p1	TRINITY_DN17676_c0_g1_i3.p1
OG0013367	TransABySS.k35.R790617.p1	TransABySS.k35.R255604.p1
OG0013368	SPADES.k55.NODE_73269_length_893_cov_70.039379_g28788_i0.p2	Velvet.k55.NODE_473507_length_520_cov_67.109619.p1
OG0013369	SPADES.k35.NODE_5578_length_4154_cov_81.190095_g1487_i2.p1	TRINITY_DN8263_c0_g2_i4.p1
OG0013370	SPADES.k45.NODE_20727_length_2643_cov_76.809854_g1987_i7.p1	SPADES.k65.NODE_4008_length_2823_cov_51.063089_g2761_i0.p1
OG0013371	TRINITY_DN2017_c0_g2_i2.p1	SPADES.k25.NODE_51972_length_548_cov_89.233270_g24641_i1.p1
OG0013372	TransABySS.k65.R393101.p1	TRINITY_DN32933_c0_g1_i1.p1
OG0013373	TransABySS.k25.S789218.p1	TRINITY_DN19437_c0_g1_i5.p1
OG0013375	TransABySS.k55.J494749.p1	TRINITY_DN32684_c0_g1_i1.p1
OG0013376	Velvet.k65.NODE_121693_length_744_cov_60.822582.p1	TransABySS.k55.S153632.p1
OG0013378	SOAP.k45.scaffold4724.p1	TransABySS.k25.S364384.p1
OG0013379	SOAP.k55.C512997.p1	SPADES.k25.NODE_29715_length_1221_cov_26.973244_g14606_i0.p1
OG0013380	SPADES.k25.NODE_36060_length_1977_cov_45.487193_g12835_i0.p1	TRINITY_DN58811_c0_g1_i1.p1
OG0013381	TransABySS.k35.S786425.p1	SOAP.k65.C84442.p1
OG0013382	SPADES.k55.NODE_48411_length_1509_cov_91.033700_g5817_i1.p1	TRINITY_DN28588_c0_g5_i1.p1
OG0013383	TransABySS.k35.J785374.p1	SOAP.k25.scaffold9325.p2
OG0013384	SPADES.k55.NODE_17203_length_2762_cov_71.587366_g918_i9.p1, SPADES.k55.NODE_13775_length_3015_cov_39.941554_g918_i7.p1	TransABySS.k25.R369510.p1
OG0013385	SPADES.k25.NODE_10152_length_3326_cov_84.221145_g1952_i1.p1	TRINITY_DN5334_c0_g1_i2.p1
OG0013386	SOAP.k65.C350913.p1	TRINITY_DN10324_c2_g1_i2.p1
OG0013387	TransABySS.k25.S471237.p1	SPADES.k25.NODE_5105_length_2851_cov_66.560156_g2853_i0.p1
OG0013388	TRINITY_DN2735_c0_g1_i13.p1	SPADES.k55.NODE_13683_length_1802_cov_32.551803_g8600_i0.p1
OG0013389	SOAP.k35.scaffold30908.p1	TransABySS.k25.S347952.p1
OG0013390	TRINITY_DN582_c0_g1_i1.p1	TransABySS.k35.J257365.p1
OG0013391	TRINITY_DN4916_c0_g1_i1.p1	Velvet.k65.NODE_135629_length_1050_cov_52.550476.p1
OG0013392	SPADES.k55.NODE_26875_length_2242_cov_87.117513_g864_i5.p1	SPADES.k25.NODE_26616_length_1340_cov_85.447148_g11516_i1.p1
OG0013393	SOAP.k45.C591658.p1	TRINITY_DN2895_c0_g1_i1.p2
OG0013394	SOAP.k55.scaffold13021.p1, TransABySS.k25.R1171358.p1	SOAP.k55.C128959.p1
OG0013396	TRINITY_DN149_c0_g1_i6.p1	TransABySS.k55.S215434.p1
OG0013397	SPADES.k25.NODE_41478_length_1821_cov_105.606347_g1556_i1.p1	SOAP.k55.C131061.p1
OG0013398	TransABySS.k55.S576475.p1	TRINITY_DN10017_c0_g2_i8.p1
OG0013399	TransABySS.k25.J1192532.p1	Velvet.k55.NODE_58495_length_553_cov_70.197105.p1
OG0013400	SPADES.k25.NODE_37208_length_1941_cov_89.771921_g6163_i1.p1	SOAP.k25.C583602.p1
OG0013401	SPADES.k25.NODE_28855_length_2226_cov_59.591095_g10523_i0.p1	SPADES.k25.NODE_11145_length_2171_cov_105.402610_g6042_i0.p1
OG0013402	TransABySS.k45.S604091.p1	TRINITY_DN32406_c0_g1_i2.p1
OG0013403	SPADES.k25.NODE_19301_length_2655_cov_35.304183_g5357_i1.p1	TRINITY_DN35902_c0_g1_i1.p1
OG0013404	SOAP.k45.C562502.p1	Velvet.k45.NODE_769977_length_376_cov_78.151596.p1
OG0013405	SOAP.k65.C356515.p1	Velvet.k45.NODE_405761_length_419_cov_30.178997.p1, TRINITY_DN40057_c0_g1_i1.p1
OG0013406	TransABySS.k25.R1186060.p1	TRINITY_DN20663_c0_g1_i1.p1
OG0013407	SPADES.k55.NODE_33598_length_1984_cov_61.741317_g1038_i5.p1	SPADES.k25.NODE_20642_length_1601_cov_83.263959_g4153_i1.p1
OG0013408	TransABySS.k45.R604941.p1	TRINITY_DN8309_c0_g1_i5.p1
OG0013409	TransABySS.k35.S858644.p1	TRINITY_DN44005_c0_g1_i1.p1
OG0013412	TransABySS.k45.R602281.p1	TRINITY_DN9482_c0_g1_i2.p1
OG0013413	SOAP.k25.C1278558.p1, SPADES.k35.NODE_29046_length_2297_cov_44.518568_g11061_i0.p1	SPADES.k25.NODE_33692_length_1081_cov_36.340909_g16434_i0.p1
OG0013415	SOAP.k55.C497347.p1	TransABySS.k25.J369716.p1
OG0013416	SPADES.k45.NODE_28910_length_2256_cov_61.630484_g10189_i1.p1	TRINITY_DN7204_c0_g1_i1.p1
OG0013418	TransABySS.k25.R1173231.p1	TRINITY_DN53784_c0_g1_i1.p1
OG0013419	SOAP.k25.scaffold9330.p1	TRINITY_DN16478_c0_g1_i2.p2
OG0013420	TransABySS.k55.S520130.p1	SOAP.k65.C90334.p1
OG0013421	TransABySS.k55.S577852.p1	TRINITY_DN8692_c0_g1_i3.p1
OG0013422	TransABySS.k65.R397621.p1	TRINITY_DN6918_c0_g4_i3.p1
OG0013424	SOAP.k55.C489967.p1	TRINITY_DN5050_c0_g1_i4.p1
OG0013425	TransABySS.k65.R394971.p1	TransABySS.k65.J185678.p1
OG0013426	TransABySS.k45.S714354.p1, SPADES.k35.NODE_63453_length_1290_cov_11.517131_g21733_i0.p1	SPADES.k25.NODE_10457_length_2229_cov_91.770417_g5704_i0.p1
OG0013427	TransABySS.k35.R794231.p1	SOAP.k35.C278859.p1
OG0013428	TransABySS.k25.S1241020.p1	SOAP.k25.scaffold12350.p1
OG0013430	TransABySS.k65.R416489.p1	SOAP.k65.C84004.p1
OG0013431	SPADES.k65.NODE_26627_length_2153_cov_59.333333_g11921_i0.p1	SOAP.k65.C97760.p1
OG0013432	TransABySS.k45.S678168.p1	SPADES.k45.NODE_6000_length_2631_cov_74.567672_g3396_i1.p1
OG0013433	TRINITY_DN50224_c0_g1_i1.p1	TRINITY_DN10064_c0_g1_i1.p1
OG0013434	TransABySS.k45.J612476.p1	SPADES.k35.NODE_53513_length_435_cov_15.020000_g32067_i0.p2
OG0013435	TransABySS.k35.S805299.p1	SPADES.k25.NODE_19634_length_1650_cov_100.760000_g10150_i0.p1
OG0013437	TransABySS.k35.R790608.p1	SPADES.k65.NODE_660_length_4502_cov_48.755916_g440_i0.p1
OG0013438	TransABySS.k55.R483178.p1	TRINITY_DN1692_c1_g1_i2.p1
OG0013440	TransABySS.k65.S472557.p1	TRINITY_DN4184_c0_g1_i15.p1
OG0013441	TransABySS.k35.S817903.p1	TRINITY_DN1208_c0_g1_i4.p1
OG0013442	SOAP.k65.C345017.p1	TRINITY_DN17265_c0_g1_i5.p1
OG0013443	TransABySS.k45.R616088.p1	Velvet.k65.NODE_2719_length_707_cov_49.258839.p1
OG0013444	TransABySS.k65.S417502.p1	SOAP.k55.scaffold1349.p1
OG0013445	TransABySS.k25.R1185355.p1	TRINITY_DN500_c0_g1_i4.p1
OG0013446	SPADES.k65.NODE_56798_length_1192_cov_73.269743_g17903_i2.p1	TransABySS.k35.S264776.p1
OG0013447	TransABySS.k65.J402924.p1	TransABySS.k35.S262204.p1
OG0013448	TRINITY_DN1308_c0_g1_i1.p1	TRINITY_DN1439_c0_g1_i3.p1
OG0013450	SPADES.k35.NODE_99174_length_562_cov_7.392789_g41508_i0.p1, SPADES.k35.NODE_93118_length_672_cov_5.929356_g36626_i0.p1, TRINITY_DN503_c0_g1_i3.p1	SOAP.k55.C129863.p1
OG0013451	TRINITY_DN592_c0_g1_i4.p1	SPADES.k25.NODE_65_length_7459_cov_74.424670_g36_i1.p1
OG0013452	TransABySS.k65.S400008.p1	TRINITY_DN10751_c0_g1_i3.p1
OG0013453	SOAP.k45.scaffold36632.p1	TransABySS.k25.R369302.p1
OG0013454	TRINITY_DN2354_c0_g1_i42.p1	TransABySS.k65.S204339.p1
OG0013456	SOAP.k65.scaffold25002.p1, SPADES.k25.NODE_61580_length_1339_cov_78.868341_g21313_i0.p1	TRINITY_DN26695_c0_g2_i1.p1
OG0013457	TransABySS.k55.S502814.p1	TRINITY_DN6029_c0_g1_i5.p1
OG0013459	TransABySS.k25.S43738.p1	TRINITY_DN10662_c0_g1_i1.p1
OG0013462	TransABySS.k35.R803529.p2	TransABySS.k35.R255999.p2
